Filename,Pruning_Layer,Tokens_Kept,Variant_ID,church outdoor,shop,monestary,chapel,library,building,road,street
Church outdoor.jpg_2_25_j,2,25,3,0.5337703227996826,0.004576595034450293,0.014320101588964462,0.3276074230670929,0.009343343786895275,0.07295701652765274,0.00101103272754699,0.0364142581820488
Church outdoor.jpg_2_25_j,2,25,4,0.596819281578064,0.0023149040061980486,0.015778005123138428,0.2855547070503235,0.005907471291720867,0.053830958902835846,0.0007261309074237943,0.039068594574928284
Church outdoor.jpg_6_25_a,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_a,6,25,1,0.27725937962532043,0.011469230055809021,0.0025612262543290854,0.03140422701835632,0.04322164133191109,0.2537049651145935,0.0134422043338418,0.36693716049194336
Church outdoor.jpg_6_25_a,6,25,2,0.1322091668844223,0.021235266700387,0.005425488110631704,0.02011297084391117,0.01616332121193409,0.3158915340900421,0.018696250393986702,0.4702660143375397
Church outdoor.jpg_6_25_a,6,25,3,0.34910669922828674,0.013666567392647266,0.004424723796546459,0.05340232327580452,0.01656663417816162,0.28018680214881897,0.00699530029669404,0.27565091848373413
Church outdoor.jpg_6_25_a,6,25,4,0.28055667877197266,0.024014167487621307,0.0075392755679786205,0.08012153953313828,0.011484057642519474,0.18799936771392822,0.017765527591109276,0.390519380569458
Church outdoor.jpg_6_25_b,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_b,6,25,1,0.17843382060527802,0.01648773066699505,0.003545221174135804,0.02045842818915844,0.035206008702516556,0.28199461102485657,0.022342219948768616,0.4415319561958313
Church outdoor.jpg_6_25_b,6,25,2,0.3166640102863312,0.016909172758460045,0.008572191931307316,0.0487128421664238,0.03138964623212814,0.2786119878292084,0.01061958260834217,0.28852060437202454
Church outdoor.jpg_6_25_b,6,25,3,0.6711675524711609,0.0051126922480762005,0.015603967010974884,0.08706115931272507,0.004174657166004181,0.09247869998216629,0.003427729941904545,0.12097346037626266
Church outdoor.jpg_6_25_b,6,25,4,0.6210287809371948,0.0057037896476686,0.0139907356351614,0.10417045652866364,0.009253416210412979,0.1191505566239357,0.0043183667585253716,0.1223839521408081
Church outdoor.jpg_6_25_c,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_c,6,25,1,0.3777005672454834,0.016919858753681183,0.0035060851369053125,0.05717967823147774,0.05855150893330574,0.22740957140922546,0.00671827606856823,0.2520144283771515
Church outdoor.jpg_6_25_c,6,25,2,0.4150225818157196,0.015200581401586533,0.004162707831710577,0.060273438692092896,0.02357408218085766,0.30314168334007263,0.003187728812918067,0.17543724179267883
Church outdoor.jpg_6_25_c,6,25,3,0.2652418613433838,0.02147652953863144,0.006226503290235996,0.031549885869026184,0.023933498188853264,0.3204105496406555,0.013212492689490318,0.3179486393928528
Church outdoor.jpg_6_25_c,6,25,4,0.5678173899650574,0.008814889937639236,0.008992846123874187,0.2696928083896637,0.01291203685104847,0.06866342574357986,0.0019745093304663897,0.06113216653466225
Church outdoor.jpg_6_25_d,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_d,6,25,1,0.39096349477767944,0.009754089638590813,0.004517346154898405,0.04716349020600319,0.04046051204204559,0.2888105809688568,0.005074863322079182,0.21325555443763733
Church outdoor.jpg_6_25_d,6,25,2,0.19383256137371063,0.022383717820048332,0.002900415100157261,0.02439797669649124,0.022810226306319237,0.29994818568229675,0.013313260860741138,0.420413613319397
Church outdoor.jpg_6_25_d,6,25,3,0.4527401328086853,0.011182185262441635,0.004548246972262859,0.12390311062335968,0.021728871390223503,0.22777147591114044,0.003969928249716759,0.15415611863136292
Church outdoor.jpg_6_25_d,6,25,4,0.24615277349948883,0.0218669343739748,0.005097271874547005,0.05155117064714432,0.010786006227135658,0.09681215137243271,0.015858743339776993,0.5518749952316284
Church outdoor.jpg_6_25_e,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_e,6,25,1,0.19032536447048187,0.017341414466500282,0.0054231006652116776,0.02287578396499157,0.035661086440086365,0.3184925317764282,0.01802046038210392,0.39186012744903564
Church outdoor.jpg_6_25_e,6,25,2,0.2955780625343323,0.01967509090900421,0.0034002691973000765,0.0292592141777277,0.02265016734600067,0.2571845054626465,0.011011514812707901,0.3612412214279175
Church outdoor.jpg_6_25_e,6,25,3,0.4616367518901825,0.007820531725883484,0.007159474305808544,0.04567693918943405,0.014714375138282776,0.2849404215812683,0.0058033401146531105,0.1722482144832611
Church outdoor.jpg_6_25_e,6,25,4,0.42324715852737427,0.02409551478922367,0.0020601486321538687,0.05294458195567131,0.014765719883143902,0.18706472218036652,0.006337540224194527,0.2894846200942993
Church outdoor.jpg_6_25_f,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_f,6,25,1,0.26515427231788635,0.01602802611887455,0.005270502530038357,0.03546348214149475,0.03536203131079674,0.28965452313423157,0.014248281717300415,0.33881875872612
Church outdoor.jpg_6_25_f,6,25,2,0.41123703122138977,0.011662136763334274,0.00811570044606924,0.06708229333162308,0.025744998827576637,0.25310027599334717,0.006470721215009689,0.2165868580341339
Church outdoor.jpg_6_25_f,6,25,3,0.3886018991470337,0.016751177608966827,0.006323428824543953,0.045266758650541306,0.020298173651099205,0.19731774926185608,0.011776847764849663,0.31366389989852905
Church outdoor.jpg_6_25_f,6,25,4,0.23785923421382904,0.05956464633345604,0.0045481836423277855,0.044281065464019775,0.02775280363857746,0.22805172204971313,0.005835618358105421,0.3921067416667938
Church outdoor.jpg_6_25_g,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_g,6,25,1,0.21563570201396942,0.016081351786851883,0.005224665626883507,0.024332163855433464,0.029619798064231873,0.26888352632522583,0.01720154657959938,0.42302122712135315
Church outdoor.jpg_6_25_g,6,25,2,0.3949935734272003,0.011209316551685333,0.009813857264816761,0.04299290478229523,0.021228661760687828,0.25558456778526306,0.007233248557895422,0.2569439113140106
Church outdoor.jpg_6_25_g,6,25,3,0.41846078634262085,0.014120492152869701,0.00613252492621541,0.13643833994865417,0.020478490740060806,0.23842494189739227,0.004777354188263416,0.16116707026958466
Church outdoor.jpg_6_25_g,6,25,4,0.5565844774246216,0.008569669909775257,0.003460327163338661,0.0791449025273323,0.026145555078983307,0.20599815249443054,0.0037990272976458073,0.11629786342382431
Church outdoor.jpg_6_25_h,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_h,6,25,1,0.28331032395362854,0.009699562564492226,0.003723237896338105,0.03359851613640785,0.03980443626642227,0.2748374342918396,0.012337944470345974,0.34268850088119507
Church outdoor.jpg_6_25_h,6,25,2,0.25971195101737976,0.019211996346712112,0.007626961916685104,0.034066081047058105,0.02052476443350315,0.2674735486507416,0.015228930860757828,0.37615570425987244
Church outdoor.jpg_6_25_h,6,25,3,0.255073606967926,0.017787784337997437,0.003687846940010786,0.03421903774142265,0.012453976087272167,0.31016162037849426,0.012078707106411457,0.3545374274253845
Church outdoor.jpg_6_25_h,6,25,4,0.26785150170326233,0.00554679473862052,0.0026205850299447775,0.051734983921051025,0.005295807495713234,0.06325814872980118,0.03125627711415291,0.5724359154701233
Church outdoor.jpg_6_25_i,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_i,6,25,1,0.32088059186935425,0.011224457994103432,0.004472366068512201,0.04880697280168533,0.046357735991477966,0.3002166748046875,0.008709944784641266,0.2593311667442322
Church outdoor.jpg_6_25_i,6,25,2,0.3330055773258209,0.019581904634833336,0.0069741313345730305,0.06561610102653503,0.03215494379401207,0.2616698741912842,0.01059659942984581,0.2704008221626282
Church outdoor.jpg_6_25_i,6,25,3,0.42188775539398193,0.023372996598482132,0.011377365328371525,0.0919690802693367,0.032036855816841125,0.2576892673969269,0.005120507907122374,0.15654616057872772
Church outdoor.jpg_6_25_i,6,25,4,0.06192082166671753,0.005673463921993971,0.002010304480791092,0.007922418415546417,0.00447973283007741,0.0554671548306942,0.0834447592496872,0.7790813446044922
Church outdoor.jpg_6_25_j,6,25,0,0.5897164344787598,0.006033540703356266,0.0015387149760499597,0.0563591867685318,0.05994062498211861,0.2242315113544464,0.0009595297742635012,0.061220504343509674
Church outdoor.jpg_6_25_j,6,25,1,0.1946714222431183,0.01380273699760437,0.002917666221037507,0.02275938354432583,0.036450646817684174,0.31124964356422424,0.01827031560242176,0.3998781442642212
Church outdoor.jpg_6_25_j,6,25,2,0.1596069186925888,0.030742736533284187,0.006035963073372841,0.034611694514751434,0.03348856419324875,0.3515750467777252,0.01395497191697359,0.36998409032821655
Church outdoor.jpg_6_25_j,6,25,3,0.34746184945106506,0.010947013273835182,0.003914535976946354,0.04167528450489044,0.018657617270946503,0.25727424025535583,0.010327660478651524,0.3097417950630188
Church outdoor.jpg_6_25_j,6,25,4,0.7586765885353088,0.0014324679505079985,0.004629208240658045,0.16583342850208282,0.003953767940402031,0.05273500829935074,0.00021720830409321934,0.0125223184004426
Church outdoor.jpg_10_25_a,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_a,10,25,1,0.7611510753631592,0.0005125395255163312,0.007622602861374617,0.15010841190814972,0.016626445576548576,0.04470905661582947,0.00042821260285563767,0.018841741606593132
Church outdoor.jpg_10_25_a,10,25,2,0.7417053580284119,0.001869098749011755,0.012702031061053276,0.14931215345859528,0.015542474575340748,0.051575515419244766,0.0004884324152953923,0.026804940775036812
Church outdoor.jpg_10_25_a,10,25,3,0.6140784025192261,0.012098974548280239,0.00986610259860754,0.08530363440513611,0.020183321088552475,0.1178460493683815,0.0013682653661817312,0.13925521075725555
Church outdoor.jpg_10_25_a,10,25,4,0.4736230671405792,0.01799374260008335,0.005723339971154928,0.08567732572555542,0.027008822187781334,0.1883407086133957,0.002571997931227088,0.19906103610992432
Church outdoor.jpg_10_25_b,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_b,10,25,1,0.748212993144989,0.0002938047982752323,0.004352636635303497,0.20509973168373108,0.009986838325858116,0.026274003088474274,0.0001358287554467097,0.005644108634442091
Church outdoor.jpg_10_25_b,10,25,2,0.7841393947601318,0.0006530336104333401,0.009803405962884426,0.15381918847560883,0.006580440327525139,0.03430363908410072,0.00015690960572101176,0.010543952696025372
Church outdoor.jpg_10_25_b,10,25,3,0.6656755208969116,0.006511717103421688,0.017932165414094925,0.15756778419017792,0.018541736528277397,0.09832075983285904,0.00030735405744053423,0.035143040120601654
Church outdoor.jpg_10_25_b,10,25,4,0.7274253964424133,0.0013921352801844478,0.009859603829681873,0.1818610280752182,0.007089007180184126,0.04419383406639099,0.0005544707528315485,0.027624424546957016
Church outdoor.jpg_10_25_c,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_c,10,25,1,0.7596977949142456,0.0005669606616720557,0.006416549440473318,0.16344726085662842,0.014159372076392174,0.044942982494831085,0.00023589176998939365,0.010533235967159271
Church outdoor.jpg_10_25_c,10,25,2,0.6524679064750671,0.0030638615135103464,0.008693571202456951,0.1574953943490982,0.020684529095888138,0.07379970699548721,0.0020054432097822428,0.08178955316543579
Church outdoor.jpg_10_25_c,10,25,3,0.7422778606414795,0.0017800689674913883,0.02075895294547081,0.15371885895729065,0.007085667923092842,0.052816979587078094,0.0004079118662048131,0.021153736859560013
Church outdoor.jpg_10_25_c,10,25,4,0.6795190572738647,0.0020714299753308296,0.010096117854118347,0.2058144211769104,0.012256307527422905,0.0586516298353672,0.000543474976439029,0.031047502532601357
Church outdoor.jpg_10_25_d,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_d,10,25,1,0.7874798774719238,0.0010068145347759128,0.006834680680185556,0.1272323876619339,0.018423568457365036,0.04977457597851753,0.00015850679483264685,0.009089676663279533
Church outdoor.jpg_10_25_d,10,25,2,0.7242432832717896,0.003004260128363967,0.01100872177630663,0.1531369388103485,0.022843757644295692,0.05740050598978996,0.0005275505245663226,0.0278350580483675
Church outdoor.jpg_10_25_d,10,25,3,0.7452027201652527,0.0015705634141340852,0.017283126711845398,0.14632520079612732,0.011374118737876415,0.056276362389326096,0.00035406541428528726,0.021613821387290955
Church outdoor.jpg_10_25_d,10,25,4,0.5767112374305725,0.004548619966953993,0.013291995041072369,0.23468948900699615,0.012762029655277729,0.08516637980937958,0.001077716238796711,0.07175257802009583
Church outdoor.jpg_10_25_e,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_e,10,25,1,0.7344512939453125,0.0006813964573666453,0.004351458977907896,0.18393057584762573,0.017123322933912277,0.047515954822301865,0.0003230337460990995,0.011622851714491844
Church outdoor.jpg_10_25_e,10,25,2,0.7683480381965637,0.0017279530875384808,0.016484351828694344,0.12028628587722778,0.01550110150128603,0.050662677735090256,0.0005278731696307659,0.02646161988377571
Church outdoor.jpg_10_25_e,10,25,3,0.7520841956138611,0.0014323215000331402,0.01367727667093277,0.16934284567832947,0.006026688497513533,0.032068073749542236,0.00036357055068947375,0.025005003437399864
Church outdoor.jpg_10_25_e,10,25,4,0.5332964658737183,0.004467896185815334,0.016873439773917198,0.14131784439086914,0.014461275190114975,0.12690213322639465,0.002295905025675893,0.16038505733013153
Church outdoor.jpg_10_25_f,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_f,10,25,1,0.7886714935302734,0.0006085357745178044,0.007196367252618074,0.14050601422786713,0.013126279227435589,0.040608614683151245,0.00021421512064989656,0.009068544954061508
Church outdoor.jpg_10_25_f,10,25,2,0.684553861618042,0.0030197263695299625,0.013066179119050503,0.15137048065662384,0.023794520646333694,0.09618481993675232,0.0005116688553243876,0.027498658746480942
Church outdoor.jpg_10_25_f,10,25,3,0.5495654940605164,0.01198536902666092,0.01081759762018919,0.12019072473049164,0.030636373907327652,0.12710151076316833,0.002385056344792247,0.1473177671432495
Church outdoor.jpg_10_25_f,10,25,4,0.6069943308830261,0.004079471342265606,0.011157702654600143,0.23659420013427734,0.0132898623123765,0.08182795345783234,0.0007231938652694225,0.04533325508236885
Church outdoor.jpg_10_25_g,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_g,10,25,1,0.7517856359481812,0.0006900473381392658,0.006261731963604689,0.1687527447938919,0.016931945458054543,0.046171315014362335,0.00024543836480006576,0.009161090478301048
Church outdoor.jpg_10_25_g,10,25,2,0.731310248374939,0.002807204145938158,0.013234755024313927,0.14648260176181793,0.01440251525491476,0.05427951365709305,0.0007404646603390574,0.03674284368753433
Church outdoor.jpg_10_25_g,10,25,3,0.7450743913650513,0.0035230517387390137,0.020802296698093414,0.13168463110923767,0.007843038998544216,0.05898642539978027,0.000467382138594985,0.03161872178316116
Church outdoor.jpg_10_25_g,10,25,4,0.6045598983764648,0.003234985051676631,0.011305322870612144,0.2364417463541031,0.014406543225049973,0.07122053951025009,0.0010221297852694988,0.05780874937772751
Church outdoor.jpg_10_25_h,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_h,10,25,1,0.7544092535972595,0.0006578784086741507,0.00839812308549881,0.17004530131816864,0.014157683588564396,0.045256566256284714,0.00012966235226485878,0.006945364642888308
Church outdoor.jpg_10_25_h,10,25,2,0.7527399063110352,0.0017512987833470106,0.01135422382503748,0.13508090376853943,0.01517191156744957,0.05711628869175911,0.0005715219303965569,0.026213912293314934
Church outdoor.jpg_10_25_h,10,25,3,0.7332042455673218,0.0033234101720154285,0.01825384795665741,0.12635734677314758,0.01576049067080021,0.05955689027905464,0.0006850910140201449,0.04285869747400284
Church outdoor.jpg_10_25_h,10,25,4,0.5953046083450317,0.002976053161546588,0.013983916491270065,0.22561021149158478,0.014637223444879055,0.09936287254095078,0.0007951288716867566,0.04733008146286011
Church outdoor.jpg_10_25_i,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_i,10,25,1,0.7693505883216858,0.00040070913382805884,0.007247789762914181,0.17487990856170654,0.011758760549128056,0.02983141504228115,0.0001181364496005699,0.006412654649466276
Church outdoor.jpg_10_25_i,10,25,2,0.7843338847160339,0.001459878054447472,0.006453605834394693,0.12925727665424347,0.011704441159963608,0.04911670461297035,0.00033202816848643124,0.017342112958431244
Church outdoor.jpg_10_25_i,10,25,3,0.7841083407402039,0.0023774534929543734,0.012945316731929779,0.12974293529987335,0.010142267681658268,0.04268084093928337,0.0002115316310664639,0.017791273072361946
Church outdoor.jpg_10_25_i,10,25,4,0.7136173248291016,0.0018971309764310718,0.010517220944166183,0.18556439876556396,0.010007542558014393,0.0568731315433979,0.000290807947749272,0.02123248763382435
Church outdoor.jpg_10_25_j,10,25,0,0.7845357656478882,0.00042565169860608876,0.0012169965775683522,0.14431850612163544,0.016705665737390518,0.047612257301807404,9.34834752115421e-05,0.005091608036309481
Church outdoor.jpg_10_25_j,10,25,1,0.7572681307792664,0.0006189775886014104,0.006830271333456039,0.16483621299266815,0.015935594215989113,0.046672336757183075,0.00018595396250020713,0.00765251787379384
Church outdoor.jpg_10_25_j,10,25,2,0.7976627945899963,0.00047975286724977195,0.00950435921549797,0.1481664478778839,0.005844553001224995,0.029247913509607315,0.00011825104593299329,0.008976021781563759
Church outdoor.jpg_10_25_j,10,25,3,0.661614716053009,0.005893772933632135,0.010648981668055058,0.1631469577550888,0.016828589141368866,0.0963411033153534,0.0004957620985805988,0.0450301468372345
Church outdoor.jpg_10_25_j,10,25,4,0.6054074764251709,0.007580595090985298,0.02730153128504753,0.14371873438358307,0.012377371080219746,0.08505087345838547,0.0012367500457912683,0.11732666194438934
